teineteisestki,"    ""teine_teise"" Lstki P pos det refl sg el","    ""teine_teise"" Lstki P rec sg el"
teineteiseta,"    ""teine_teise"" Lta P pos det refl sg abes","    ""teine_teise"" Lta P rec sg abes"
teineteisi,"    ""teine_teise"" L0 P pos det refl pl part","    ""teine_teise"" L0 P rec pl part"
teineteist,"    ""teine_teise"" Lt P pos det refl sg part","    ""teine_teise"" Lt P rec sg part"
teineteiste,"    ""teine_teise"" Lte P pos det refl pl gen","    ""teine_teise"" Lte P rec pl gen"
teineteistega,"    ""teine_teise"" Ltega P pos det refl pl kom","    ""teine_teise"" Ltega P rec pl kom"
teineteistele,"    ""teine_teise"" Ltele P pos det refl pl all","    ""teine_teise"" Ltele P rec pl all"
teineteistest,"    ""teine_teise"" Ltest P pos det refl pl el","    ""teine_teise"" Ltest P rec pl el"
teinud_mõlemat,"    ""teinud__mõlema"" Lt P det sg part","    ""teinud__mõlema"" Lt P invalid sg part"
teis,"    ""sina"" Ls P pers ps2 pl in","    ""sina"" Ls P ps2 pl in"
teisiti.ma,"    ""teisiti._mina"" L0 P pers ps1 sg nom","    ""teisiti._mina"" L0 P invalid sg nom"
teiski,"    ""sina"" Lski P pers ps2 pl in","    ""sina"" Lski P ps2 pl in"
teisme-iga,"    ""teisme-iga"" L0 P det sg gen","    ""teisme-iga"" L0 P invalid sg gen"
teisse,"    ""sina"" Lsse P pers ps2 pl ill","    ""sina"" Lsse P ps2 pl ill"
teisssugust,"    ""teis_sugune"" Lt P dem sg part","    ""teis_sugune"" Lt P invalid sg part"
teissugune,"    ""teis_sugune"" L0 P dem sg nom","    ""teis_sugune"" L0 P invalid sg nom"
teissuguse,"    ""teis_sugune"" L0 P dem sg gen","    ""teis_sugune"" L0 P invalid sg gen"
teissugused,"    ""teis_sugune"" Ld P dem pl nom","    ""teis_sugune"" Ld P invalid pl nom"
teissuguseid,"    ""teis_sugune"" Lid P dem pl part","    ""teis_sugune"" Lid P invalid pl part"
teissugusel,"    ""teis_sugune"" Ll P dem sg ad","    ""teis_sugune"" Ll P invalid sg ad"
teissugust,"    ""teis_sugune"" Lt P dem sg part","    ""teis_sugune"" Lt P invalid sg part"
teissuguste,"    ""teis_sugune"" Lte P dem pl gen","    ""teis_sugune"" Lte P invalid pl gen"
teissugustes,"    ""teis_sugune"" Ltes P dem pl in","    ""teis_sugune"" Ltes P invalid pl in"
teissugustest,"    ""teis_sugune"" Ltest P dem pl el","    ""teis_sugune"" Ltest P invalid pl el"
teist,"    ""sina"" Lst P pers ps2 pl el","    ""sina"" Lst P ps2 pl el"
teist-,"    ""sina"" Lst P pers ps2 pl el","    ""sina"" Lst P ps2 pl el"
teist-su-gu-seks,"    ""teist-su-gu-see"" Lks P dem sg tr","    ""teist-su-gu-see"" Lks P invalid sg tr"
teiste-omad,"    ""teis+te-oma"" Ld P pos det refl pl nom","    ""teis+te-oma"" Ld P invalid pl nom"
teistki,"    ""sina"" Lstki P pers ps2 pl el","    ""sina"" Lstki P ps2 pl el"
tek-ki-ma,"    ""tek-ki-mina"" L0 P pers ps1 sg nom","    ""tek-ki-mina"" L0 P invalid sg nom"
teki-tas,"    ""teki-tema"" Ls P pers ps3 sg in","    ""teki-tema"" Ls P invalid sg in"
tekkis.selle,"    ""tekkis._see"" L0 P dem sg gen","    ""tekkis._see"" L0 P invalid sg gen"
televiisori-taolisel,"    ""televiisori-taoline"" Ll P dem sg ad","    ""televiisori-taoline"" Ll P invalid sg ad"
televäitlu-ses,"    ""televäitlu-see"" Ls P dem sg in","    ""televäitlu-see"" Ls P invalid sg in"
televõistlu-sest,"    ""televõistlu-see"" Lst P dem sg el","    ""televõistlu-see"" Lst P invalid sg el"
tellimu-sel,"    ""tellimu-see"" Ll P dem sg ad","    ""tellimu-see"" Ll P invalid sg ad"
tema,"    ""tema"" L0 P pers ps3 sg gen","    ""tema"" L0 P ps3 sg gen"
tema-,"    ""tema"" L0 P pers ps3 sg gen","    ""tema"" L0 P ps3 sg gen"
tema-nemad,"    ""tema-tema"" Ld P pers ps3 pl nom","    ""tema-tema"" Ld P invalid pl nom"
tema_,"    ""tema"" L0 P pers ps3 sg gen","    ""tema"" L0 P ps3 sg gen"
temaga,"    ""tema"" Lga P pers ps3 sg kom","    ""tema"" Lga P ps3 sg kom"
temagagi,"    ""tema"" Lgagi P pers ps3 sg kom","    ""tema"" Lgagi P ps3 sg kom"
temagi,"    ""tema"" L0gi P pers ps3 sg gen","    ""tema"" L0gi P ps3 sg gen"
temake,"    ""temake"" L0 P pers ps3 sg nom","    ""temake"" L0 P ps3 sg nom"
temakegi,"    ""temake"" L0gi P pers ps3 sg nom","    ""temake"" L0gi P ps3 sg nom"
temakene,"    ""temakene"" L0 P pers ps3 sg nom","    ""temakene"" L0 P ps3 sg nom"
temakese,"    ""temake"" L0 P pers ps3 sg gen","    ""temake"" L0 P ps3 sg gen"
temakesed,"    ""temake"" Ld P pers ps3 pl nom","    ""temake"" Ld P ps3 pl nom"
temakesega,"    ""temake"" Lga P pers ps3 sg kom","    ""temake"" Lga P ps3 sg kom"
temakesel,"    ""temake"" Ll P pers ps3 sg ad","    ""temake"" Ll P ps3 sg ad"
temakesele,"    ""temake"" Lle P pers ps3 sg all","    ""temake"" Lle P ps3 sg all"
temakesest,"    ""temake"" Lst P pers ps3 sg el","    ""temake"" Lst P ps3 sg el"
temakesi,"    ""temake"" Li P pers ps3 pl part","    ""temake"" Li P ps3 pl part"
temakest,"    ""temake"" Lt P pers ps3 sg part","    ""temake"" Lt P ps3 sg part"
temakestele,"    ""temake"" Ltele P pers ps3 pl all","    ""temake"" Ltele P ps3 pl all"
temakestest,"    ""temake"" Ltest P pers ps3 pl el","    ""temake"" Ltest P ps3 pl el"
temaks,"    ""tema"" Lks P pers ps3 sg tr","    ""tema"" Lks P ps3 sg tr"
temal,"    ""tema"" Ll P pers ps3 sg ad","    ""tema"" Ll P ps3 sg ad"
temale,"    ""tema"" Lle P pers ps3 sg all","    ""tema"" Lle P ps3 sg all"
temalegi,"    ""tema"" Llegi P pers ps3 sg all","    ""tema"" Llegi P ps3 sg all"
temalgi,"    ""tema"" Llgi P pers ps3 sg ad","    ""tema"" Llgi P ps3 sg ad"
temalt,"    ""tema"" Llt P pers ps3 sg abl","    ""tema"" Llt P ps3 sg abl"
temaltki,"    ""tema"" Lltki P pers ps3 sg abl","    ""tema"" Lltki P ps3 sg abl"
temana,"    ""tema"" Lna P pers ps3 sg es","    ""tema"" Lna P ps3 sg es"
temani,"    ""tema"" Lni P pers ps3 sg term","    ""tema"" Lni P ps3 sg term"
temanigi,"    ""tema"" Lnigi P pers ps3 sg term","    ""tema"" Lnigi P ps3 sg term"
temas,"    ""tema"" Ls P pers ps3 sg in","    ""tema"" Ls P ps3 sg in"
temaski,"    ""tema"" Lski P pers ps3 sg in","    ""tema"" Lski P ps3 sg in"
temasse,"    ""tema"" Lsse P pers ps3 sg ill","    ""tema"" Lsse P ps3 sg ill"
temassegi,"    ""tema"" Lssegi P pers ps3 sg ill","    ""tema"" Lssegi P ps3 sg ill"
temast,"    ""tema"" Lst P pers ps3 sg el","    ""tema"" Lst P ps3 sg el"
temastki,"    ""tema"" Lstki P pers ps3 sg el","    ""tema"" Lstki P ps3 sg el"
temata,"    ""tema"" Lta P pers ps3 sg abes","    ""tema"" Lta P ps3 sg abes"
tematagi,"    ""tema"" Ltagi P pers ps3 sg abes","    ""tema"" Ltagi P ps3 sg abes"
temperament-selt,"    ""temperament-see"" Llt P dem sg abl","    ""temperament-see"" Llt P invalid sg abl"
teo-ses,"    ""teo-see"" Ls P dem sg in","    ""teo-see"" Ls P invalid sg in"
teo-sest,"    ""teo-see"" Lst P dem sg el","    ""teo-see"" Lst P invalid sg el"
teos-ta-mi-seks,"    ""teos-ta-mi-see"" Lks P dem sg tr","    ""teos-ta-mi-see"" Lks P invalid sg tr"
teostada-ennast,"    ""teosta+da-ise"" Lt P pos det refl sg part","    ""teosta+da-ise"" Lt P invalid sg part"
ter-ri-too-riu-mil,"    ""ter-ri-too-riu-mis"" Ll P inter rel sg ad","    ""ter-ri-too-riu-mis"" Ll P invalid sg ad"
tera-sest,"    ""tera-see"" Lst P dem sg el","    ""tera-see"" Lst P invalid sg el"
termi-neid,"    ""termi-see"" Ld P dem pl part","    ""termi-see"" Ld P invalid pl part"
territooriu-mil,"    ""territooriu-mis"" Ll P inter rel sg ad","    ""territooriu-mis"" Ll P invalid sg ad"
terroris-mis,"    ""terrori+s-mis"" L0 P inter rel pl nom","    ""terrori+s-mis"" L0 P invalid pl nom"
terrorismivas-tast,"    ""terrorism_iva+s-tema"" Lst P pers ps3 sg el","    ""terrorism_iva+s-tema"" Lst P invalid sg el"
terroristid.nad,"    ""terroristid._tema"" Ld P pers ps3 pl nom","    ""terroristid._tema"" Ld P invalid pl nom"
tervi-seks,"    ""tervi-see"" Lks P dem sg tr","    ""tervi-see"" Lks P invalid sg tr"
tervisega-igasugused,"    ""tervise+ga-iga_sugune"" Ld P indef pl nom","    ""tervise+ga-iga_sugune"" Ld P invalid pl nom"
tes-ti-mis-,"    ""tes-ti-mis"" L0 P inter rel pl nom","    ""tes-ti-mis"" L0 P invalid pl nom"
ti-he-dai-ma,"    ""ti-he-dai-mina"" L0 P pers ps1 sg nom","    ""ti-he-dai-mina"" L0 P invalid sg nom"
ti-tu-lee-ri-ma,"    ""ti-tu-lee-ri-mina"" L0 P pers ps1 sg nom","    ""ti-tu-lee-ri-mina"" L0 P invalid sg nom"
tiigrite-taoliste,"    ""tiigri+te-taoline"" Lte P dem pl gen","    ""tiigri+te-taoline"" Lte P invalid pl gen"
tippsportlase-iga,"    ""tipp_sportlase-iga"" L0 P det sg gen","    ""tipp_sportlase-iga"" L0 P invalid sg gen"
toe-ta,"    ""toe-tema"" L0 P pers ps3 sg gen","    ""toe-tema"" L0 P invalid sg gen"
toe-ta-mi-seks,"    ""toe-ta-mi-see"" Lks P dem sg tr","    ""toe-ta-mi-see"" Lks P invalid sg tr"
toe-tas,"    ""toe-tema"" Ls P pers ps3 sg in","    ""toe-tema"" Ls P invalid sg in"
toe-tuss-kee-me,"    ""toe-tuss-kee-mina"" L0 P pers ps1 pl gen","    ""toe-tuss-kee-mina"" L0 P invalid pl gen"
toetu-seks,"    ""toetu-see"" Lks P dem sg tr","    ""toetu-see"" Lks P invalid sg tr"
toi-du-kau-ban-du-ses,"    ""toi-du-kau-ban-du-see"" Ls P dem sg in","    ""toi-du-kau-ban-du-see"" Ls P invalid sg in"
toi-duai-netöös-tu-ses,"    ""toi-duai-netöös-tu-see"" Ls P dem sg in","    ""toi-duai-netöös-tu-see"" Ls P invalid sg in"
toi-duvalmistami-sel,"    ""toi-duvalmistami-see"" Ll P dem sg ad","    ""toi-duvalmistami-see"" Ll P invalid sg ad"
toi-me,"    ""toi-mina"" L0 P pers ps1 pl gen","    ""toi-mina"" L0 P invalid pl gen"
toi-mi-ma,"    ""toi-mi-mina"" L0 P pers ps1 sg nom","    ""toi-mi-mina"" L0 P invalid sg nom"
toi-mu,"    ""toi-mina"" L0 P pers ps1 sg gen","    ""toi-mina"" L0 P invalid sg gen"
toi-mus,"    ""toi-mina"" Ls P pers ps1 sg in","    ""toi-mina"" Ls P invalid sg in"
toimusid.selle,"    ""toimusid._see"" L0 P dem sg gen","    ""toimusid._see"" L0 P invalid sg gen"
toite.samas,"    ""toite._sama"" Ls P dem sg in","    ""toite._sama"" Ls P invalid sg in"
toitu-mis-,"    ""toitu-mis"" L0 P inter rel pl nom","    ""toitu-mis"" L0 P invalid pl nom"
tolla-ses,"    ""tolla-see"" Ls P dem sg in","    ""tolla-see"" Ls P invalid sg in"
tolle-ja-tolle,"    ""tolle-ja-too"" L0 P dem sg gen","    ""tolle-ja-too"" L0 P invalid sg gen"
tolle-selle,"    ""tolle-see"" L0 P dem sg gen","    ""tolle-see"" L0 P invalid sg gen"
tolles-tolles,"    ""tolle+s-too"" Ls P dem sg in","    ""tolle+s-too"" Ls P invalid sg in"
tonni.mul,"    ""tonni._mina"" Ll P pers ps1 sg ad","    ""tonni._mina"" Ll P invalid sg ad"
tont-teab-kelle,"    ""tont-tea+b-kes"" L0 P inter rel pl gen","    ""tont-tea+b-kes"" L0 P invalid pl gen"
tont-teab-kelle-millega,"    ""tont-tea+b-kelle-mis"" Lga P inter rel pl kom","    ""tont-tea+b-kelle-mis"" Lga P invalid pl kom"
tont-teab-mida,"    ""tont-tea+b-mis"" Lda P inter rel pl part","    ""tont-tea+b-mis"" Lda P invalid pl part"
tont-teab-mille,"    ""tont-tea+b-mis"" L0 P inter rel pl gen","    ""tont-tea+b-mis"" L0 P invalid pl gen"
tont-teab-millega,"    ""tont-tea+b-mis"" Lga P inter rel pl kom","    ""tont-tea+b-mis"" Lga P invalid pl kom"
tont-teab-millise,"    ""tont-tea+b-milline"" L0 P rel sg gen","    ""tont-tea+b-milline"" L0 P invalid sg gen"
tont-teab-mis,"    ""tont-tea+b-mis"" L0 P inter rel pl nom","    ""tont-tea+b-mis"" L0 P invalid pl nom"
tont-teab-missuguste,"    ""tont-tea+b-mis_sugune"" Lte P inter rel pl gen","    ""tont-tea+b-mis_sugune"" Lte P invalid pl gen"
too-de-te,"    ""too-de-sina"" L0 P pers ps2 pl gen","    ""too-de-sina"" L0 P invalid pl gen"
too-ise,"    ""too-ise"" L0 P pos det refl pl nom","    ""too-ise"" L0 P invalid pl nom"
too-ma,"    ""too-mina"" L0 P pers ps1 sg nom","    ""too-mina"" L0 P invalid sg nom"
too-na-sest,"    ""too-na-see"" Lst P dem sg el","    ""too-na-see"" Lst P invalid sg el"
too-teid,"    ""too-sina"" Ld P pers ps2 pl part","    ""too-sina"" Ld P invalid pl part"
too-too,"    ""too-too"" L0 P dem sg nom","    ""too-too"" L0 P invalid sg nom"
toot-mi-seks,"    ""toot-mi-see"" Lks P dem sg tr","    ""toot-mi-see"" Lks P invalid sg tr"
toot-mi-ses,"    ""toot-mi-see"" Ls P dem sg in","    ""toot-mi-see"" Ls P invalid sg in"
toot-mis-,"    ""toot-mis"" L0 P inter rel pl nom","    ""toot-mis"" L0 P invalid pl nom"
topic_ta,"    ""topic__tema"" L0 P pers ps3 sg gen","    ""topic__tema"" L0 P invalid sg gen"
topitud.muud,"    ""topitud._muu"" Ld P indef pl nom","    ""topitud._muu"" Ld P invalid pl nom"
tornaado-taolise,"    ""tornaado-taoline"" L0 P dem sg gen","    ""tornaado-taoline"" L0 P invalid sg gen"
tra-ma,"    ""tra-mina"" L0 P pers ps1 sg nom","    ""tra-mina"" L0 P invalid sg nom"
tra.ma,"    ""tra._mina"" L0 P pers ps1 sg nom","    ""tra._mina"" L0 P invalid sg nom"
trahteri-omast,"    ""trahteri-oma"" Lst P pos det refl sg el","    ""trahteri-oma"" Lst P invalid sg el"
trahvi-ma,"    ""trahvi-mina"" L0 P pers ps1 sg nom","    ""trahvi-mina"" L0 P invalid sg nom"
tram-mis,"    ""tram-mis"" L0 P inter rel pl nom","    ""tram-mis"" L0 P invalid pl nom"
trammi-taolise,"    ""trammi-taoline"" L0 P dem sg gen","    ""trammi-taoline"" L0 P invalid sg gen"
transatlantilis-te,"    ""trans_atlantilis-sina"" L0 P pers ps2 pl gen","    ""trans_atlantilis-sina"" L0 P invalid pl gen"
treeneri-te,"    ""treeneri-sina"" L0 P pers ps2 pl gen","    ""treeneri-sina"" L0 P invalid pl gen"
treenitu-sest,"    ""treenitu-see"" Lst P dem sg el","    ""treenitu-see"" Lst P invalid sg el"
trilobiitide-taolised,"    ""trilobiitide-taoline"" Ld P dem pl nom","    ""trilobiitide-taoline"" Ld P invalid pl nom"
troopili-sest,"    ""troopili-see"" Lst P dem sg el","    ""troopili-see"" Lst P invalid sg el"
trotsimi-seks,"    ""trotsimi-see"" Lks P dem sg tr","    ""trotsimi-see"" Lks P invalid sg tr"
trotüülisarna-sest,"    ""trotüülisarna-see"" Lst P dem sg el","    ""trotüülisarna-see"" Lst P invalid sg el"
true.ma,"    ""true._mina"" L0 P pers ps1 sg nom","    ""true._mina"" L0 P invalid sg nom"
tsentristid-nende,"    ""tsentristi+d-see"" Lde P dem pl gen","    ""tsentristi+d-see"" Lde P invalid pl gen"
tsiviil-mina,"    ""tsiviil-mina"" L0 P pers ps1 sg nom","    ""tsiviil-mina"" L0 P invalid sg nom"
tsük-kel,"    ""tsük-kes"" Ll P inter rel sg ad","    ""tsük-kes"" Ll P invalid sg ad"
tu-dee-ri-mi-sest,"    ""tu-dee-ri-mi-see"" Lst P dem sg el","    ""tu-dee-ri-mi-see"" Lst P invalid sg el"
tu-ge-vu-seks,"    ""tu-ge-vu-see"" Lks P dem sg tr","    ""tu-ge-vu-see"" Lks P invalid sg tr"
tu-le-ma,"    ""tu-le-mina"" L0 P pers ps1 sg nom","    ""tu-le-mina"" L0 P invalid sg nom"
tu-le-mi-seks,"    ""tu-le-mi-see"" Lks P dem sg tr","    ""tu-le-mi-see"" Lks P invalid sg tr"
tu-le-mu-sel,"    ""tu-le-mu-see"" Ll P dem sg ad","    ""tu-le-mu-see"" Ll P invalid sg ad"
tu-le-mus,"    ""tu-le-mina"" Ls P pers ps1 sg in","    ""tu-le-mina"" Ls P invalid sg in"
tu-lu-mak-su,"    ""tu-lu-mak-sina"" L0 P pers ps2 sg gen","    ""tu-lu-mak-sina"" L0 P invalid sg gen"
tu-me,"    ""tu-mina"" L0 P pers ps1 pl gen","    ""tu-mina"" L0 P invalid pl gen"
tu-me-da-ma,"    ""tu-me-da-mina"" L0 P pers ps1 sg nom","    ""tu-me-da-mina"" L0 P invalid sg nom"
tu-ris-mi-piir-kon-nad,"    ""tu-ris-mi-piir-kon-tema"" Ld P pers ps3 pl nom","    ""tu-ris-mi-piir-kon-tema"" Ld P invalid pl nom"
tu-ris-mil,"    ""tu-ris-mis"" Ll P inter rel sg ad","    ""tu-ris-mis"" Ll P invalid sg ad"
tub-li-du-sest,"    ""tub-li-du-see"" Lst P dem sg el","    ""tub-li-du-see"" Lst P invalid sg el"
tugevamaks-sa,"    ""tugevama+ks-sina"" L0 P pers ps2 sg nom","    ""tugevama+ks-sina"" L0 P invalid sg nom"
tugevdami-seks,"    ""tugevdami-see"" Lks P dem sg tr","    ""tugevdami-see"" Lks P invalid sg tr"
tugitooli-oma,"    ""tugi_tooli-oma"" L0 P pos det refl sg gen","    ""tugi_tooli-oma"" L0 P invalid sg gen"
tule-eile-meile,"    ""tule-eile-mina"" Lle P pers ps1 pl all","    ""tule-eile-mina"" Lle P invalid pl all"
tule-ma,"    ""tule-mina"" L0 P pers ps1 sg nom","    ""tule-mina"" L0 P invalid sg nom"
tule-mus,"    ""tule-mina"" Ls P pers ps1 sg in","    ""tule-mina"" Ls P invalid sg in"
tule.nad,"    ""tule._tema"" Ld P pers ps3 pl nom","    ""tule._tema"" Ld P invalid pl nom"
tuleks-mul,"    ""tule+ks-mina"" Ll P pers ps1 sg ad","    ""tule+ks-mina"" Ll P invalid sg ad"
tulema.mingi,"    ""tulema._mingi"" L0 P indef sg gen","    ""tulema._mingi"" L0 P invalid sg gen"
tulemu-seks,"    ""tulemu-see"" Lks P dem sg tr","    ""tulemu-see"" Lks P invalid sg tr"
tulemu-sest,"    ""tulemu-see"" Lst P dem sg el","    ""tulemu-see"" Lst P invalid sg el"
tulemusel.seda,"    ""tulemusel._see"" Lda P dem sg part","    ""tulemusel._see"" Lda P invalid sg part"
tulla-seda,"    ""tull+a-see"" Lda P dem sg part","    ""tull+a-see"" Lda P invalid sg part"
tulla.ta,"    ""tulla._tema"" L0 P pers ps3 sg gen","    ""tulla._tema"" L0 P invalid sg gen"
tulu-samalt,"    ""tulu-sama"" Llt P dem sg abl","    ""tulu-sama"" Llt P invalid sg abl"
tulumaksu-kes,"    ""tulu_maksu-kes"" L0 P inter rel pl nom","    ""tulu_maksu-kes"" L0 P invalid pl nom"
tume-must,"    ""tume-mina"" Lst P pers ps1 sg el","    ""tume-mina"" Lst P invalid sg el"
tun-ni-ta-su,"    ""tun-ni-ta-sina"" L0 P pers ps2 sg gen","    ""tun-ni-ta-sina"" L0 P invalid sg gen"
tun-nis-ta-ma,"    ""tun-nis-ta-mina"" L0 P pers ps1 sg nom","    ""tun-nis-ta-mina"" L0 P invalid sg nom"
tun-nis-tas,"    ""tun-nis-tema"" Ls P pers ps3 sg in","    ""tun-nis-tema"" Ls P invalid sg in"
tund-ma,"    ""tund-mina"" L0 P pers ps1 sg nom","    ""tund-mina"" L0 P invalid sg nom"
tundi-teist,"    ""tundi-sina"" Lst P pers ps2 pl el","    ""tundi-sina"" Lst P invalid pl el"
tundmatuidSee,"    ""tundmatuid_see"" L0 P dem sg nom","    ""tundmatuid_see"" L0 P invalid sg nom"
tunnikeseks-teiseks,"    ""tunnikese+ks-teine"" Lks P inter rel sg tr","    ""tunnikese+ks-teine"" Lks P invalid sg tr"
tunnis-tas,"    ""tunni+s-tema"" Ls P pers ps3 sg in","    ""tunni+s-tema"" Ls P invalid sg in"
tur-va-li-sus,"    ""tur-va-li-sina"" Ls P pers ps2 sg in","    ""tur-va-li-sina"" Ls P invalid sg in"
tur-va-li-sust,"    ""tur-va-li-sina"" Lst P pers ps2 sg el","    ""tur-va-li-sina"" Lst P invalid sg el"
turuhinnastÜhes,"    ""turuhinnast_üks"" Ls P dem indef sg in","    ""turuhinnast_üks"" Ls P invalid sg in"
tut-vu-ma,"    ""tut-vu-mina"" L0 P pers ps1 sg nom","    ""tut-vu-mina"" L0 P invalid sg nom"
tut-vu-sest,"    ""tut-vu-see"" Lst P dem sg el","    ""tut-vu-see"" Lst P invalid sg el"
tutvumi-seks,"    ""tutvumi-see"" Lks P dem sg tr","    ""tutvumi-see"" Lks P invalid sg tr"
tutvus-tas,"    ""tutvus-tema"" Ls P pers ps3 sg in","    ""tutvus-tema"" Ls P invalid sg in"
tutvustused.teiseks,"    ""tutvustused._teine"" Lks P dem sg tr","    ""tutvustused._teine"" Lks P invalid sg tr"
tuu-ma,"    ""tuu-mina"" L0 P pers ps1 sg nom","    ""tuu-mina"" L0 P invalid sg nom"
tuuleveski-taoline,"    ""tuule_veski-taoline"" L0 P dem sg nom","    ""tuule_veski-taoline"" L0 P invalid sg nom"
tuuri-taolist,"    ""tuuri-taoline"" Lt P dem sg part","    ""tuuri-taoline"" Lt P invalid sg part"
tuvikese-kes,"    ""tuvikese-kes"" L0 P inter rel pl nom","    ""tuvikese-kes"" L0 P invalid pl nom"
tä-his-tas,"    ""tä-his-tema"" Ls P pers ps3 sg in","    ""tä-his-tema"" Ls P invalid sg in"
tä-na-seks,"    ""tä-na-see"" Lks P dem sg tr","    ""tä-na-see"" Lks P invalid sg tr"
tä-na-sel,"    ""tä-na-see"" Ll P dem sg ad","    ""tä-na-see"" Ll P invalid sg ad"
tähendab–see,"    ""tähenda+b-see"" L0 P pos refl sg nom","    ""tähenda+b-see"" L0 P invalid sg nom"
tähenärija.sinu,"    ""tähenärija._sina"" L0 P pers ps2 sg gen","    ""tähenärija._sina"" L0 P invalid sg gen"
täht-ma,"    ""täht-mina"" L0 P pers ps1 sg nom","    ""täht-mina"" L0 P invalid sg nom"
täht-samaks,"    ""täht-sama"" Lks P dem sg tr","    ""täht-sama"" Lks P invalid sg tr"
täht-su-sest,"    ""täht-su-see"" Lst P dem sg el","    ""täht-su-see"" Lst P invalid sg el"
täht-sus,"    ""täht-sina"" Ls P pers ps2 sg in","    ""täht-sina"" Ls P invalid sg in"
täht-sust,"    ""täht-sina"" Lst P pers ps2 sg el","    ""täht-sina"" Lst P invalid sg el"
täi-ta,"    ""täi-tema"" L0 P pers ps3 sg gen","    ""täi-tema"" L0 P invalid sg gen"
täidab.mis,"    ""täidab._mis"" L0 P inter rel pl nom","    ""täidab._mis"" L0 P invalid pl nom"
täiend-koo-li-tu-ses,"    ""täiend-koo-li-tu-see"" Ls P dem sg in","    ""täiend-koo-li-tu-see"" Ls P invalid sg in"
täiendada-muuta,"    ""täienda+da-muu"" Lta P pos refl sg abes","    ""täienda+da-muu"" Lta P invalid sg abes"
täiendami-seks,"    ""täiendami-see"" Lks P dem sg tr","    ""täiendami-see"" Lks P invalid sg tr"
täis-kas-va-nu-ha-ri-du-ses,"    ""täis-kas-va-nu-ha-ri-du-see"" Ls P dem sg in","    ""täis-kas-va-nu-ha-ri-du-see"" Ls P invalid sg in"
täis.ta,"    ""täis._tema"" L0 P pers ps3 sg gen","    ""täis._tema"" L0 P invalid sg gen"
täiskasvanu-mina,"    ""täis_kasvanu-mina"" L0 P pers ps1 sg nom","    ""täis_kasvanu-mina"" L0 P invalid sg nom"
täisrivistu-sest,"    ""täisrivistu-see"" Lst P dem sg el","    ""täisrivistu-see"" Lst P invalid sg el"
täit-ma,"    ""täi+t-mina"" L0 P pers ps1 sg nom","    ""täi+t-mina"" L0 P invalid sg nom"
täit-mi-seks,"    ""täit-mi-see"" Lks P dem sg tr","    ""täit-mi-see"" Lks P invalid sg tr"
täit-mi-sel,"    ""täit-mi-see"" Ll P dem sg ad","    ""täit-mi-see"" Ll P invalid sg ad"
täit-sa,"    ""täi+t-sina"" L0 P pers ps2 sg nom","    ""täi+t-sina"" L0 P invalid sg nom"
täitevvõi-muga,"    ""täitev_või-mina"" Lga P pers ps1 sg kom","    ""täitev_või-mina"" Lga P invalid sg kom"
täna-seks,"    ""täna-see"" Lks P dem sg tr","    ""täna-see"" Lks P invalid sg tr"
täna-sel,"    ""täna-see"" Ll P dem sg ad","    ""täna-see"" Ll P invalid sg ad"
täna-sesse,"    ""täna-see"" Lsse P dem sg ill","    ""täna-see"" Lsse P invalid sg ill"
täna-sest,"    ""täna-see"" Lst P dem sg el","    ""täna-see"" Lst P invalid sg el"
täna-üks-homme-teine,"    ""täna-üks-homme-teine"" L0 P dem sg nom","    ""täna-üks-homme-teine"" L0 P invalid sg nom"
tänavMinu,"    ""tänav_mina"" L0 P pers ps1 sg gen","    ""tänav_mina"" L0 P invalid sg gen"
tänavu-sel,"    ""tänavu-see"" Ll P dem sg ad","    ""tänavu-see"" Ll P invalid sg ad"
tänavu-sest,"    ""tänavu-see"" Lst P dem sg el","    ""tänavu-see"" Lst P invalid sg el"
